"Mass"	"Uniprot"	"ProteinNames"	"Symbol"	"Intensity.AROM_Rep1"	"Intensity.AROM_Rep2"	"Intensity.AROM_Rep3"	"Mean_arom"	"Median_arom"	"logFC"	"Pvalue_limma"
1499.6425	"Q05816"	"Fatty acid-binding protein, epidermal"	"Fabp5"	581300000	213570000	307330000	367400000	307330000	4.15431082876599	0.000203970529935189
772.48808	"P14824"	"Annexin A6"	"Anxa6"	0	12814000	22278000	11697333.3333333	12814000	3.01687781520159	0.00656626670066615
1078.5845	"Q8BLF1"	"Neutral cholesterol ester hydrolase 1"	"Nceh1"	8702200	4438700	6234100	6458333.33333333	6234100	2.47384055402208	0.0203880815723738
2026.0443	"P26039"	"Talin-1"	"Tln1"	15871000	18357000	16450000	16892666.6666667	16450000	2.12675608419127	0.0410655411055225
1919.9629	"P54071"	"Isocitrate dehydrogenase [NADP], mitochondrial"	"Idh2"	24190000	23035000	39446000	28890333.3333333	24190000	2.07944519382309	0.046638179947034
832.48069	"Q8VCW8"	"Acyl-CoA synthetase family member 2, mitochondrial"	"Acsf2"	9215300	20087000	36299000	21867100	20087000	2.37396469371526	0.025801922871306
1545.7432	"P06728"	"Apolipoprotein A-IV"	"Apoa4"	47165000	51730000	58313000	52402666.6666667	51730000	2.67771780600885	0.0116154800677832
1071.5924	"Q9WVJ2"	"26S proteasome non-ATPase regulatory subunit 13"	"Psmd13"	21058000	12642000	20894000	18198000	20894000	2.56959566066643	0.025820123671381
784.48069	"P49182"	"Heparin cofactor 2"	"Serpind1"	0	9235200	10076000	6437066.66666667	9235200	2.74280402183242	0.0114703374167324
1376.7816	"Q61233"	"Plastin-2"	"Lcp1"	29152000	2498800	4302700	11984500	4302700	3.58061934133055	0.00187086266046063
999.57129	"P62137"	"Serine/threonine-protein phosphatase PP1-alpha catalytic subunit"	"Ppp1ca"	7457900	6808700	14042000	9436200	7457900	2.10802683939446	0.0447687871422619
1229.6252	"Q60865"	"Caprin-1"	"Caprin1"	15610000	8813000	15220000	13214333.3333333	15220000	2.37357787944443	0.0278590585310573
1942.0775	"P51885"	"Lumican"	"Lum"	177460000	77620000	117280000	124120000	117280000	2.9958160487981	0.00613064814238001
1661.8447	"P07724"	"Serum albumin"	"Alb"	231840000	111170000	122960000	155323333.333333	122960000	2.81466960812282	0.00963756435443264
941.46068	"P16045"	"Galectin-1"	"Lgals1"	77491000	23416000	65235000	55380666.6666667	65235000	2.27443912722741	0.0339749131097664
970.49713	"Q921I1"	"Serotransferrin"	"Tf"	204250000	253620000	378350000	278740000	253620000	2.08517889143842	0.0446930725410369
965.62735	"Q8BG51"	"Mitochondrial Rho GTPase 1"	"Rhot1"	4846200	1614300	3057800	3172766.66666667	3057800	2.27883287494602	0.0316309422814074
897.56878	"Q61247"	"Alpha-2-antiplasmin"	"Serpinf2"	10190000	18461000	24212000	17621000	18461000	2.4547149300977	0.0197212759305392
2472.3046	"Q62465"	"Synaptic vesicle membrane protein VAT-1 homolog"	"Vat1"	156560000	26978000	7569300	63702433.3333333	26978000	2.66459000795928	0.0209014767280089
917.46405	"P04186"	"Complement factor B;Complement factor B Ba fragment;Complement factor B Bb fragment"	"Cfb"	2414600	1415900	9374400	4401633.33333333	2414600	2.59740999811536	0.0205843378803654
1755.9268	"Q923D2"	"Flavin reductase (NADPH)"	"Blvrb"	79214000	63152000	83280000	75215333.3333333	79214000	2.50584555155853	0.0180713597834645
1310.6944	"Q9JK53"	"Prolargin"	"Prelp"	41839000	40205000	84900000	55648000	41839000	5.13359770492588	8.0163128807707e-06
772.48471	"O88700"	"Bloom syndrome protein homolog"	"Blm"	80269000	32524000	134300000	82364333.3333333	80269000	4.10601130973262	0.000271416786537135
762.50036	"Q62000"	"Mimecan"	"Ogn"	4198700	5717900	18479000	9465200	5717900	3.83416733305115	0.000510304802977255
1953.9684	"Q9JKF1"	"Ras GTPase-activating-like protein IQGAP1"	"Iqgap1"	23881000	11999000	21488000	19122666.6666667	21488000	2.66059379490344	0.012807471142611
870.49232	"P26039"	"Talin-1"	"Tln1"	6919900	2967900	14717000	8201600	6919900	2.98704167087615	0.00710552113836234
982.54475	"P31996"	"Macrosialin"	"Cd68"	75927000	24440000	42741000	47702666.6666667	42741000	6.34447922407905	1.43290176572455e-07
1523.7732	"Q62261"	"Spectrin beta chain, non-erythrocytic 1"	"Sptbn1"	12351000	12723000	14617000	13230333.3333333	12723000	2.41272974484059	0.0272896540523238
1117.5438	"P20152"	"Vimentin"	"Vim"	306310000	156100000	193390000	218600000	193390000	4.84440454414764	6.76259005100561e-05
1295.7085	"A6X935"	"Inter alpha-trypsin inhibitor, heavy chain 4"	"Itih4"	11752000	13230000	15765000	13582333.3333333	13230000	3.41551475401891	0.0015034647176252
1210.5942	"Q923D2"	"Flavin reductase (NADPH)"	"Blvrb"	82028000	52851000	80434000	71771000	80434000	2.81212104228005	0.00805937865163817
1074.6073	"Q6R0H7"	"Guanine nucleotide-binding protein G(s) subunit alpha isoforms XLas;Guanine nucleotide-binding protein G(s) subunit alpha isoforms short"	"Gnas"	6468600	6464100	12552000	8494900	6468600	2.58129314007402	0.0166972886821121
1045.5226	"P20152"	"Vimentin"	"Vim"	176050000	94016000	167170000	145745333.333333	167170000	2.59266267852068	0.0160223480170804
842.46102	"Q00623"	"Apolipoprotein A-I;Proapolipoprotein A-I;Truncated apolipoprotein A-I"	"Apoa1"	139520000	182780000	195880000	172726666.666667	182780000	4.24902748799194	0.000419798899011825
1622.8879	"Q9DBG5"	"Perilipin-3"	"Plin3"	7502100	3060200	5315400	5292566.66666667	5315400	2.75279163853992	0.00929081366516886
971.52876	"O08638"	"Myosin-11"	"Myh11"	14758000	17901000	13826000	15495000	14758000	2.31135364291586	0.0270732127497871
828.44537	"Q9QY76"	"Vesicle-associated membrane protein-associated protein B"	"Vapb"	0	10058000	55292000	21783333.3333333	10058000	2.37359475695863	0.0416902852652887
760.41531	"Q64314"	"Hematopoietic progenitor cell antigen CD34"	"Cd34"	11004000	14170000	17630000	14268000	14170000	2.99095713795446	0.00595011075480215
1130.6448	"P06728"	"Apolipoprotein A-IV"	"Apoa4"	9623200	16330000	45713000	23888733.3333333	16330000	4.83482871838927	4.56325095504579e-05
1946.9255	"O08638"	"Myosin-11"	"Myh11"	22158000	28813000	27512000	26161000	27512000	3.99518249322903	0.000378403788959807
1948.9854	"Q8VDD5"	"Myosin-9"	"Myh9"	28005000	33016000	56896000	39305666.6666667	33016000	3.01821600400984	0.00488020719552686
1099.5986	"Q99PL5"	"Ribosome-binding protein 1"	"Rrbp1"	8961000	8355800	11817000	9711266.66666667	8961000	2.35454728195455	0.0264531822083707
969.56073	"P47740"	"Fatty aldehyde dehydrogenase"	"Aldh3a2"	5121800	3238800	6921100	5093900	5121800	2.14152032288317	0.0445604302033655
1251.6459	"Q9JKF1"	"Ras GTPase-activating-like protein IQGAP1"	"Iqgap1"	6015900	4080300	6524600	5540266.66666667	6015900	2.32009537616044	0.0274223600912111
1917.9895	"Q8VDD5"	"Myosin-9"	"Myh9"	12448000	9193000	4658000	8766333.33333333	9193000	2.11241224919232	0.0437306827963203
2762.3334	"Q8BTM8"	"Filamin-A"	"Flna"	14169000	28113000	28165000	23482333.3333333	28113000	2.69226358541589	0.0111616419816805
1441.7777	"P02468"	"Laminin subunit gamma-1"	"Lamc1"	12401000	11003000	29001000	17468333.3333333	12401000	2.94486471950834	0.00717698521841592
1744.8228	"P16546"	"Spectrin alpha chain, non-erythrocytic 1"	"Sptan1"	8019100	9077900	11913000	9670000	9077900	2.28869855189947	0.0312921664024595
900.52803	"P63038"	"60 kDa heat shock protein, mitochondrial"	"Hspd1"	119730000	66859000	217250000	134613000	119730000	2.17681881969624	0.0402650326674974
857.44945	"Q9CR68"	"Cytochrome b-c1 complex subunit Rieske, mitochondrial;Cytochrome b-c1 complex subunit 11"	"Uqcrfs1"	142320000	11014000	16655000	56663000	16655000	2.59957858706388	0.0196940159812059
1208.6289	"P97290"	"Plasma protease C1 inhibitor"	"Serping1"	9815700	15113000	10633000	11853900	10633000	2.598642700181	0.0135580033245184
944.49271	"Q9CRB9"	"MICOS complex subunit Mic19"	"Chchd3"	13661000	9112000	27208000	16660333.3333333	13661000	3.25170671796702	0.00271447864274229
1628.8886	"O70209"	"PDZ and LIM domain protein 3"	"Pdlim3"	4657600	13797000	15211000	11221866.6666667	13797000	2.12484890433923	0.0439758804242633
1614.8042	"Q9CWJ9"	"Bifunctional purine biosynthesis protein PURH;Phosphoribosylaminoimidazolecarboxamide formyltransferase;IMP cyclohydrolase"	"Atic"	15219000	7360600	9975500	10851700	9975500	2.24999876896543	0.035368507078628
1564.7416	"Q8VCM7"	"Fibrinogen gamma chain"	"Fgg"	14404000	9106900	7166100	10225666.6666667	9106900	2.360638906252	0.0269132692220516
1288.6776	"Q04857"	"Collagen alpha-1(VI) chain"	"Col6a1"	59390000	104960000	241330000	135226666.666667	104960000	4.367757473606	0.000144608193902697
1108.5764	"P22599"	"Alpha-1-antitrypsin 1-2"	"Serpina1b"	113110000	228470000	155020000	165533333.333333	155020000	2.25404561121782	0.0305957034926321
1854.0462	"Q62000"	"Mimecan"	"Ogn"	207890000	82301000	446780000	245657000	207890000	4.0551758955866	0.00032857779824664
2515.255	"Q61599"	"Rho GDP-dissociation inhibitor 2"	"Arhgdib"	0	18329000	5358200	7895733.33333333	5358200	2.25690397017653	0.0470388473887173
1068.6179	"Q61233"	"Plastin-2;Plastin-3;Plastin-1"	"Lcp1;Pls3;Pls1"	24732000	16042000	14682000	18485333.3333333	16042000	4.14895099910738	0.00022063860609155
1015.4934	"Q8BH97"	"Reticulocalbin-3"	"Rcn3"	0	3060500	8760900	3940466.66666667	3060500	3.61890606032586	0.0014807778131608
1876.8955	"Q62318"	"Transcription intermediary factor 1-beta"	"Trim28"	36231000	8483500	36171000	26961833.3333333	36171000	2.60379185240251	0.0210268507078445
1428.7977	"Q61838"	"Alpha-2-macroglobulin;Alpha-2-macroglobulin 165 kDa subunit;Alpha-2-macroglobulin 35 kDa subunit"	"A2m"	13665000	11109000	21394000	15389333.3333333	13665000	2.90273798868572	0.00672118916247332
1142.6295	"Q6P069"	"Sorcin"	"Sri"	9297400	6762000	11041000	9033466.66666667	9297400	3.41858895367582	0.00158549393439107
971.50361	"P48678"	"Prelamin-A/C;Lamin-A/C"	"Lmna"	3800900	792450	5008500	3200616.66666667	3800900	3.26919150638097	0.00580613284163089
1046.5397	"Q00623"	"Apolipoprotein A-I;Proapolipoprotein A-I;Truncated apolipoprotein A-I"	"Apoa1"	39449000	64818000	93575000	65947333.3333333	64818000	2.93513494881962	0.0059736404066256
1680.8359	"P07724"	"Serum albumin"	"Alb"	1663100000	2093500000	2712200000	2156266666.66667	2093500000	2.58923847630183	0.0140411928056959
1983.0976	"P19324"	"Serpin H1"	"Serpinh1"	8592400	10635000	19577000	12934800	10635000	3.96383746065553	0.000296646441208284
1275.6459	"Q93092"	"Transaldolase"	"Taldo1"	68250000	41394000	108260000	72634666.6666667	68250000	2.3878655237447	0.023880288561978
1092.4757	"Q9JKF1"	"Ras GTPase-activating-like protein IQGAP1"	"Iqgap1"	8923300	5594600	10530000	8349300	8923300	2.41366526954231	0.0235176013309489
952.5382	"P19137"	"Laminin subunit alpha-1"	"Lama1"	5061500	2486500	9220900	5589633.33333333	5061500	2.30710809704377	0.0312588327119208
941.48583	"Q9EQ06"	"Estradiol 17-beta-dehydrogenase 11;17-beta-hydroxysteroid dehydrogenase 13"	"Hsd17b11;Hsd17b13"	11522000	10718000	19425000	13888333.3333333	11522000	4.40608509800661	8.25645421205753e-05
863.40587	"Q03265"	"ATP synthase subunit alpha, mitochondrial"	"Atp5a1"	33367000	24389000	69749000	42501666.6666667	33367000	2.41353775450912	0.0363735429373786
856.5382	"Q61578"	"NADPH:adrenodoxin oxidoreductase, mitochondrial"	"Fdxr"	15051000	14187000	34895000	21377666.6666667	15051000	2.27774942275195	0.0311744430116905
1768.8045	"Q8VDD5"	"Myosin-9"	"Myh9"	17088000	5094300	9971700	10718000	9971700	2.81706777302307	0.00975855036495529
1399.662	"Q60932"	"Voltage-dependent anion-selective channel protein 1"	"Vdac1"	36939000	32848000	30614000	33467000	32848000	2.23776815777513	0.0374480224148337
2703.4041	"Q99PT1"	"Rho GDP-dissociation inhibitor 1"	"Arhgdia"	233400000	54043000	43852000	110431666.666667	54043000	2.12976941384817	0.0443890072300625
997.52328	"P21981"	"Protein-glutamine gamma-glutamyltransferase 2"	"Tgm2"	23833000	13321000	9512400	15555466.6666667	13321000	2.57302586120726	0.01506574982417
947.47125	"Q9CR26"	"Vacuolar protein sorting-associated protein VTA1 homolog"	"Vta1"	608430000	286550000	495920000	463633333.333333	495920000	4.65422353710087	3.48620048194321e-05
3521.8188	"Q61233"	"Plastin-2"	"Lcp1"	58530000	14786000	32192000	35169333.3333333	32192000	5.89229518339206	7.15104078646196e-07
1502.8167	"P63001"	"Ras-related C3 botulinum toxin substrate 1"	"Rac1"	22656000	20810000	40979000	28148333.3333333	22656000	2.17810850904848	0.0404365982173226
814.43374	"Q9CQ62"	"2,4-dienoyl-CoA reductase, mitochondrial"	"Decr1"	2192100	3920200	9964800	5359033.33333333	3920200	2.16216108331869	0.0412348777041676
1017.4913	"Q6P542"	"ATP-binding cassette sub-family F member 1"	"Abcf1"	4230400	1622000	3001200	2951200	3001200	2.72169134166566	0.0123138069433461
2982.4683	"Q61292"	"Laminin subunit beta-2"	"Lamb2"	12021000	8749500	8126800	9632433.33333333	8749500	3.21552940471027	0.00306147953386969
1946.9414	"P19137"	"Laminin subunit alpha-1"	"Lama1"	6518500	1739200	7664600	5307433.33333333	6518500	2.14970622364405	0.0456438269035713
830.44978	"Q00612"	"Glucose-6-phosphate 1-dehydrogenase X"	"G6pdx"	7888800	6364800	13781000	9344866.66666667	7888800	2.52745470069754	0.0180472232148099
901.4869	"Q9QXS1"	"Plectin"	"Plec"	0	7539200	8913500	5484233.33333333	7539200	2.16656754191432	0.046516959141974
1807.0091	"Q01730"	"Ras suppressor protein 1"	"Rsu1"	0	3676700	4196100	2624266.66666667	3676700	2.26825157416554	0.0340704291378808
858.48108	"Q06770"	"Corticosteroid-binding globulin"	"Serpina6"	8916900	78194000	97698000	61602966.6666667	78194000	4.86726420025192	3.25995354619455e-05
892.41466	"P16381"	"ATP-dependent RNA helicase DDX3X;Putative ATP-dependent RNA helicase Pl10;ATP-dependent RNA helicase DDX3Y"	"Ddx3x;D1Pas1;Ddx3y"	11856000	4772300	11869000	9499100	11856000	2.2677812285761	0.0335175327947429
772.46945	"A2AX52"	"Collagen alpha-4(VI) chain"	"Col6a4"	8776600	1672300	6348200	5599033.33333333	6348200	2.81235263147723	0.010249968515455
1025.5393	"P70441"	"Na(+)/H(+) exchange regulatory cofactor NHE-RF1"	"Slc9a3r1"	8624500	6309400	12453000	9128966.66666667	8624500	2.09308503281207	0.04608271465953
1228.6299	"P70441"	"Na(+)/H(+) exchange regulatory cofactor NHE-RF1"	"Slc9a3r1"	9871300	11404000	16165000	12480100	11404000	2.75488049699794	0.0118848833337504
1369.7606	"Q61207"	"Prosaposin"	"Psap"	90034000	51440000	26065000	55846333.3333333	51440000	4.53326667383005	5.36736012003389e-05
863.53412	"P29391"	"Ferritin light chain 1;Ferritin light chain 2"	"Ftl1;Ftl2"	61504000	25079000	99329000	61970666.6666667	61504000	4.53160842517908	6.33739868515402e-05
2093.1521	"Q61703"	"Inter-alpha-trypsin inhibitor heavy chain H2"	"Itih2"	5085400	12469000	16230000	11261466.6666667	12469000	3.08297062050934	0.00395571837675281
1952.052	"Q8BLF1"	"Neutral cholesterol ester hydrolase 1"	"Nceh1"	9363900	4873000	6726000	6987633.33333333	6726000	2.47821799579759	0.0188623321827289
1148.6077	"P07724"	"Serum albumin"	"Alb"	2031400000	3849200000	2639600000	2840066666.66667	2639600000	2.25271770954677	0.030475288678303
785.47594	"Q00PI9"	"Heterogeneous nuclear ribonucleoprotein U-like protein 2"	"Hnrnpul2"	3443600	4042500	11215000	6233700	4042500	2.14627199294619	0.0426966793751272
974.60253	"P22599"	"Alpha-1-antitrypsin 1-2"	"Serpina1b"	20794000	16009000	55922000	30908333.3333333	20794000	3.02828069721322	0.00504871313052902
1058.5972	"Q61207"	"Prosaposin"	"Psap"	237960000	236140000	94255000	189451666.666667	236140000	4.68662390892732	4.37718455352178e-05
2261.2168	"Q9DBB9"	"Carboxypeptidase N subunit 2"	"Cpn2"	11474000	6862500	3680400	7338966.66666667	6862500	2.68749688926305	0.011826915396758
2199.1172	"Q8BTM8"	"Filamin-A"	"Flna"	11177000	52958000	13321000	25818666.6666667	13321000	2.82034284871369	0.00863500694312256
1446.6337	"P04117"	"Fatty acid-binding protein, adipocyte"	"Fabp4"	47774000	63163000	68542000	59826333.3333333	63163000	5.84083649683001	8.8706500356309e-07
1646.8086	"P51150"	"Ras-related protein Rab-7a"	"Rab7a"	49438000	47083000	57169000	51230000	49438000	2.17780515581175	0.0368723760767431
829.5273	"P10922"	"Histone H1.0;Histone H1.0, N-terminally processed"	"H1f0"	43259000	33318000	54259000	43612000	43259000	2.73337182392827	0.0107981211034686
976.50856	"P04117"	"Fatty acid-binding protein, adipocyte"	"Fabp4"	27776000	37419000	45621000	36938666.6666667	37419000	5.5622385242982	1.63411807314583e-06
772.44833	"Q9Z0J0"	"Epididymal secretory protein E1"	"Npc2"	52394000	37194000	44993000	44860333.3333333	44993000	2.65957135941129	0.0117739419803593
1102.675	"Q2TBE6"	"Phosphatidylinositol 4-kinase type 2-alpha"	"Pi4k2a"	4904200	1661200	3664400	3409933.33333333	3664400	2.8125448470032	0.00947732495110533
968.60589	"Q9QXC1"	"Fetuin-B"	"Fetub"	8409600	22837000	31680000	20975533.3333333	22837000	2.38582485770062	0.0237471284694321
1121.5539	"P21981"	"Protein-glutamine gamma-glutamyltransferase 2"	"Tgm2"	20941000	13056000	19220000	17739000	19220000	2.3235508381541	0.0260558350678137
914.52255	"Q8VDD5"	"Myosin-9"	"Myh9"	17879000	15546000	37154000	23526333.3333333	17879000	2.61167500916479	0.0138468346134016
1394.6574	"Q8K183"	"Pyridoxal kinase"	"Pdxk"	9878500	8453600	6401200	8244433.33333333	8453600	2.76409758483679	0.00960658076271339
972.54329	"Q91X72"	"Hemopexin"	"Hpx"	18492000	32422000	39681000	30198333.3333333	32422000	2.58073141977269	0.0147273112002718
753.37311	"P10107"	"Annexin A1"	"Anxa1"	0	7693500	20788000	9493833.33333333	7693500	2.68712732761206	0.0218592268158239
1658.794	"P19324"	"Serpin H1"	"Serpinh1"	15208000	18783000	24556000	19515666.6666667	18783000	3.36748432707871	0.00169936182944642
1900.9894	"Q8K0E8"	"Fibrinogen beta chain;Fibrinopeptide B;Fibrinogen beta chain"	"Fgb"	36908000	19158000	34275000	30113666.6666667	34275000	2.67730216352697	0.0119562750459028
1418.767	"Q921I1"	"Serotransferrin"	"Tf"	139240000	128260000	508760000	258753333.333333	139240000	2.83796993670986	0.00818386649587043
1978.0888	"Q99MQ4"	"Asporin"	"Aspn"	48264000	20938000	51681000	40294333.3333333	48264000	5.235691071936	5.11705551048204e-06
791.45414	"Q923T9"	"Calcium/calmodulin-dependent protein kinase type II subunit gamma;Calcium/calmodulin-dependent protein kinase type II subunit beta;Calcium/calmodulin-dependent protein kinase type II subunit delta;Calcium/calmodulin-dependent protein kinase type II subunit alpha"	"Camk2g;Camk2b;Camk2d;Camk2a"	6898600	4182800	11058000	7379800	6898600	2.32857817103421	0.0274728861197953
1373.6649	"P16675"	"Lysosomal protective protein;Lysosomal protective protein 32 kDa chain;Lysosomal protective protein 20 kDa chain"	"Ctsa"	32903000	24311000	47351000	34855000	32903000	3.82776652584658	0.000501056627745608
1159.5914	"Q9QUM9"	"Proteasome subunit alpha type-6"	"Psma6"	33045000	17623000	24980000	25216000	24980000	2.38707283127169	0.0344539076435232
937.4869	"Q61598"	"Rab GDP dissociation inhibitor alpha;Rab GDP dissociation inhibitor beta"	"Gdi1;Gdi2"	41962000	41111000	88014000	57029000	41962000	3.1976377371029	0.0078230445026372
1552.8323	"P38647"	"Stress-70 protein, mitochondrial"	"Hspa9"	26929000	11058000	29009000	22332000	26929000	2.63732775761695	0.0144261640174964
1084.6168	"Q8BTM8"	"Filamin-A"	"Flna"	11171000	18331000	17903000	15801666.6666667	17903000	2.84413401766643	0.00720503523047091
780.413	"Q91X72"	"Hemopexin"	"Hpx"	25806000	25719000	61776000	37767000	25806000	3.24660874834239	0.00396333970200161
2322.084	"Q05816"	"Fatty acid-binding protein, epidermal"	"Fabp5"	207580000	39184000	52547000	99770333.3333333	52547000	4.07400265234611	0.000422063111136911
1429.7024	"Q69ZN7"	"Myoferlin"	"Myof"	4377700	4566500	7244100	5396100	4566500	2.33418092398369	0.0265411972212795
1202.6078	"P26039"	"Talin-1"	"Tln1"	8547400	5862700	18282000	10897366.6666667	8547400	2.6970394750226	0.0117043442868642
1833.8567	"Q8BH97"	"Reticulocalbin-3"	"Rcn3"	1810800	12020000	9186300	7672366.66666667	9186300	2.25779524746684	0.0356612658118129
1132.5183	"Q80X95"	"Ras-related GTP-binding protein A;Ras-related GTP-binding protein B"	"Rraga;Rragb"	6870500	4321900	4448200	5213533.33333333	4448200	2.06451666087178	0.0472185994161293
789.34394	"Q99020"	"Heterogeneous nuclear ribonucleoprotein A/B"	"Hnrnpab"	16708000	11789000	30229000	19575333.3333333	16708000	2.37670373714957	0.0304177617529236
1292.5918	"P09103"	"Protein disulfide-isomerase"	"P4hb"	86673000	49664000	114390000	83575666.6666667	86673000	3.36177891532213	0.00295421932307279
2187.1246	"A2AX52"	"Collagen alpha-4(VI) chain"	"Col6a4"	40667000	6130500	10706000	19167833.3333333	10706000	2.19601598579531	0.0495793202680634
1328.7374	"P43025"	"Tetranectin"	"Clec3b"	2920000	9191600	5918300	6009966.66666667	5918300	2.97955692051409	0.00546660299341965
1383.6453	"Q99K48"	"Non-POU domain-containing octamer-binding protein"	"Nono"	4663100	4890500	13689000	7747533.33333333	4890500	2.32754225973881	0.0320764870493964
1161.5448	"P08226"	"Apolipoprotein E"	"Apoe"	0	17006000	24595000	13867000	17006000	2.79854340440979	0.0139152364703339
1130.6005	"P21107"	"Tropomyosin alpha-3 chain"	"Tpm3"	83293000	108980000	155720000	115997666.666667	108980000	2.12328874075429	0.0442557906574084
1033.5114	"Q93092"	"Transaldolase"	"Taldo1"	49079000	28704000	39336000	39039666.6666667	39336000	2.106936754078	0.0463332911118524
1028.5001	"P01942"	"Hemoglobin subunit alpha"	"Hba"	337320000	1061800000	783280000	727466666.666667	783280000	2.67035658520157	0.0121412443988714
1474.7425	"Q61147"	"Ceruloplasmin"	"Cp"	11562000	11421000	23538000	15507000	11562000	3.74669309280505	0.000562192105675416
1272.5445	"Q9CR26"	"Vacuolar protein sorting-associated protein VTA1 homolog"	"Vta1"	2093500	4633700	9117700	5281633.33333333	4633700	2.17417092945622	0.0401697085407174
2473.0591	"Q61147"	"Ceruloplasmin"	"Cp"	44766000	81628000	15108000	47167333.3333333	44766000	2.08534151281955	0.0497690501585395
1628.7215	"P09528"	"Ferritin heavy chain;Ferritin heavy chain, N-terminally processed"	"Fth1"	417790000	280660000	260730000	319726666.666667	280660000	3.79479640500435	0.000506147135245379
1616.7538	"Q9QZ82"	"Cholesterol side-chain cleavage enzyme, mitochondrial"	"Cyp11a1"	124570000	60500000	161370000	115480000	124570000	6.04057133591419	3.13131104103946e-07
1690.7946	"Q8K0E8"	"Fibrinogen beta chain;Fibrinopeptide B;Fibrinogen beta chain"	"Fgb"	48572000	12597000	10314000	23827666.6666667	12597000	2.86131575479192	0.0116176532712689
1990.938	"Q8K0E8"	"Fibrinogen beta chain;Fibrinopeptide B;Fibrinogen beta chain"	"Fgb"	18071000	5782600	9328000	11060533.3333333	9328000	2.18812588226304	0.0454682592403672
761.32003	"P08752"	"Guanine nucleotide-binding protein G(i) subunit alpha-1;Guanine nucleotide-binding protein G(i) subunit alpha-2;Guanine nucleotide-binding protein G(k) subunit alpha"	"Gnai1;Gnai2;Gnai3"	21655000	13497000	29161000	21437666.6666667	21655000	2.20642108823004	0.0426693687022347
2439.09	"Q60847"	"Collagen alpha-1(XII) chain"	"Col12a1"	8825900	61488000	77165000	49159633.3333333	61488000	4.19277943040861	0.000392772718331021
1501.7446	"Q61233"	"Plastin-2;Plastin-3"	"Lcp1;Pls3"	51088000	38048000	50951000	46695666.6666667	50951000	4.63446093188009	4.10658074162993e-05
1801.0423	"P97449"	"Aminopeptidase N"	"Anpep"	70320000	9978700	16394000	32230900	16394000	4.44965250921397	0.000201499009819924
1697.7358	"Q05816"	"Fatty acid-binding protein, epidermal"	"Fabp5"	185390000	83006000	135070000	134488666.666667	135070000	3.819513750014	0.000479359978422103
1421.7337	"P53810"	"Phosphatidylinositol transfer protein alpha isoform"	"Pitpna"	33515000	2738300	34205000	23486100	33515000	2.88932645425525	0.0147773818103364
1758.8458	"Q7TPR4"	"Alpha-actinin-1"	"Actn1"	17875000	39809000	16509000	24731000	17875000	2.64056013271074	0.0137024734399332
1815.8673	"P57780"	"Alpha-actinin-4"	"Actn4"	20917000	33774000	11127000	21939333.3333333	20917000	2.57099526295157	0.0171300794086767
1543.6977	"Q00915"	"Retinol-binding protein 1"	"Rbp1"	26265000	42668000	38080000	35671000	38080000	2.06094159462078	0.0482439523852935
1429.7163	"P97449"	"Aminopeptidase N"	"Anpep"	49940000	12842000	15655000	26145666.6666667	15655000	4.08008232720811	0.00037073612744206
1529.649	"Q62261"	"Spectrin beta chain, non-erythrocytic 1"	"Sptbn1"	7311200	6529500	10512000	8117566.66666667	7311200	2.13822310983487	0.0417049981974677
1219.5689	"Q9D1A2"	"Cytosolic non-specific dipeptidase"	"Cndp2"	27142000	19699000	21773000	22871333.3333333	21773000	2.19155464619783	0.0381830551477821
1319.5776	"P61028"	"Ras-related protein Rab-8B"	"Rab8b"	3520000	563220	2669100	2250773.33333333	2669100	2.18593077900787	0.0497460006772916
1275.6493	"P23953"	"Carboxylesterase 1C"	"Ces1c"	104740000	179390000	145490000	143206666.666667	145490000	2.51913961203909	0.0163597645620764
1368.6384	"Q8BP47"	"Asparagine--tRNA ligase, cytoplasmic"	"Nars"	10878000	7478300	13501000	10619100	10878000	2.13734842309646	0.04937690317591
2332.0489	"Q8VDD5"	"Myosin-9"	"Myh9"	19133000	12281000	1637700	11017233.3333333	12281000	2.32387363666142	0.0341964121722957
1892.919	"P48678"	"Prelamin-A/C;Lamin-A/C"	"Lmna"	34170000	24416000	34838000	31141333.3333333	34170000	2.65419180258704	0.0123798967112358
844.41129	"Q8VEM8"	"Phosphate carrier protein, mitochondrial"	"Slc25a3"	55820000	8537100	35866000	33407700	35866000	2.42269769701822	0.0402638457128801
1372.7061	"E9PV24"	"Fibrinogen alpha chain;Fibrinopeptide A;Fibrinogen alpha chain"	"Fga"	13402000	5899900	12846000	10715966.6666667	12846000	2.407140300431	0.0232563535735179
783.32214	"Q9CR57"	"60S ribosomal protein L14"	"Rpl14"	13870000	9671900	21020000	14853966.6666667	13870000	2.46643066353605	0.0432496276217955
1136.5383	"O08638"	"Myosin-11"	"Myh11"	8216800	14409000	17296000	13307266.6666667	14409000	2.29423569332271	0.0309440729623457
2199.9446	"O88342"	"WD repeat-containing protein 1"	"Wdr1"	11066000	14820000	10907000	12264333.3333333	11066000	2.35605612828685	0.0246563662751375
1190.5965	"Q9CY64"	"Biliverdin reductase A"	"Blvra"	146670000	8882400	10905000	55485800	10905000	4.1446511491991	0.000467647917702186
846.45209	"Q8VCM7"	"Fibrinogen gamma chain"	"Fgg"	14777000	15417000	0	10064666.6666667	14777000	2.47477755239848	0.0458643628621628
